"9787301011232","东晋门阀政治","田余庆","30.0","北京大学出版社","http://img3.douban.com/spic/s2181654.jpg"
"9787111128182","软件测试自动化","莫斯利 (MosleyDanielJ.)","29.0","机械工业出版社","http://img3.douban.com/spic/s9844200.jpg"
"9787121023491","国际化软件测试","崔启亮","39.00","电子工业出版社","http://img3.douban.com/spic/s1653134.jpg"
"9787509741429","罗马帝国的崛起","波里比阿","78.00","社会科学文献出版社","http://img3.douban.com/spic/s24515684.jpg"
"9787111173199","软件测试的艺术","梅尔斯","22.0","机械工业出版社","http://img3.douban.com/spic/s9993430.jpg"
"9787221073693","陈寅恪魏晋南北朝史讲演录","万绳楠","29.8","贵州人民出版社","http://img3.douban.com/spic/s2503414.jpg"
"9787208055605","历史研究","（英）阿诺德・汤因比","88.00","上海人民出版社","http://img3.douban.com/spic/s1323443.jpg"
"9787508630250","罗马人的故事1","盐野七生","36.00","中信出版社","http://img3.douban.com/spic/s8488837.jpg"
"9787229012755","我们台湾这些年","廖信忠","29.80","重庆出版集团","http://img3.douban.com/spic/s6088056.jpg"
"9787208042896","士与中国文化","余英时","63.00","上海人民出版社","http://img3.douban.com/spic/s1090013.jpg"
"9787208111516","德国青年运动","曹卫东 主编","45.00","世纪文景/上海人民出版社","http://img3.douban.com/spic/s24521433.jpg"
"9787111146759","软件度量","(英) Norman E. Fenton","65.0","机械工业出版社","http://img3.douban.com/spic/s9913450.jpg"
"9787111277538","微软的软件测试之道","Alan Page","55.00","机械工业出版社","http://img3.douban.com/spic/s3977865.jpg"
"9787508633084","旧山河","刀尔登","35.00","中信出版社","http://img3.douban.com/spic/s10424092.jpg"
"9787563350032","袁氏当国","唐德刚","17.00","广西师范大学出版社","http://img3.douban.com/spic/s4030813.jpg"
"9787500830870","血酬定律","吴思","23.80","中国工人出版社","http://img3.douban.com/spic/s2918885.jpg"
"9787544244268","你往何处去","[波]显克维奇","29.80","南海出版公司","http://img3.douban.com/spic/s3942663.jpg"
"9787121131943","网页开发手记","叶青","65.00","电子工业","http://img3.douban.com/spic/s6484806.jpg"
"9787542631664","送你一颗子弹","刘瑜","25.00","上海三联书店","http://img3.douban.com/spic/s4243447.jpg"
"9787121070372","Web信息架构(第3版)","Peter Morville","85.00","电子工业出版社","http://img3.douban.com/spic/s3431996.jpg"
"9787115178503","Python核心编程（第二版）","[美]Wesley J. Chun（陳仲才）","89.00","人民邮电出版社","http://img3.douban.com/spic/s3140466.jpg"
"9787564105709","Python编程（第三版·英文影印版）","Mark Lutz","138.00","东南大学出版社","http://img3.douban.com/spic/s2396946.jpg"
"9787115144812","Ajax基础教程","（美）阿斯利森/（美）舒塔/金灵等","35.00","人民邮电出版社","http://img3.douban.com/spic/s1559481.jpg"
"9787111216322","JavaScript权威指南","弗拉纳根","109.00","机械工业","http://img3.douban.com/spic/s5860151.jpg"
"9787115139214","JavaScript DOM编程艺术","Jeremy Keith","39.00","人民邮电出版社","http://img3.douban.com/spic/s1958902.jpg"
"9787302219682","Web安全测试","霍普(Paco Hope)","39.00","清华大学出版社","http://img3.douban.com/spic/s4242585.jpg"
"9787302138747","Web入侵安全测试与对策","MikeAndrews","29.00","清华大学","http://img3.douban.com/spic/s5790961.jpg"
"9787505397194","程序员修炼之道","Andrew Hunt","48.00","电子工业出版社","http://img3.douban.com/spic/s3957204.jpg"
"9780070342071","The Elements of Programming Style","Brian W. Kernighan","USD 50.93","Computing Mcgraw-Hill","http://img3.douban.com/spic/s2578176.jpg"
"9787111136637","Web 测试指南","阿什","48.0","机械工业出版社","http://img3.douban.com/spic/s9857272.jpg"
"9787111284147","Web服务","帕派佐格罗","58.00","机械工业出版社","http://img3.douban.com/spic/s4068733.jpg"
"9787302087823","计算机病毒及其防治技术","程胜利","38.00","清华大学出版社","http://img3.douban.com/spic/s5733831.jpg"
"9787513311816","差分机","(美)威廉·吉布森","45","新星出版社","http://img3.douban.com/spic/s26339705.jpg"
"9787533936457","我们家","颜歌","32.80","浙江文艺出版社","http://img3.douban.com/spic/s26344101.jpg"
"9787544264761","什么愿望都没实现的夏天","[美] 卡罗琳·帕克丝特","32.00","南海出版公司","http://img3.douban.com/spic/s26039080.jpg"
"9787549534562","我们这儿是精神病院","小安","32.00","广西师大出版社","http://img3.douban.com/spic/s26338127.jpg"
